Date,Product_Name,State,Units_Sold,Stock_On_Hand,Selling_Price,Competitor_A_Price,Competitor_B_Price
2022-01-18,Moisturizer,FL,18,225,50.0,60.0,35.0
2022-01-18,Moisturizer,IL,43,176,50.0,60.0,35.0
2022-01-18,Toner,CA,13,148,30.0,40.0,20.0
2022-01-18,Toner,TX,11,181,30.0,40.0,20.0
2022-01-18,Toner,NY,13,108,30.0,40.0,20.0
2022-01-18,Toner,FL,9,205,30.0,40.0,20.0
2022-01-18,Toner,IL,12,117,30.0,40.0,20.0
2022-01-18,Face Serum,CA,11,89,75.0,90.0,55.0
2022-01-18,Face Serum,TX,10,122,75.0,90.0,55.0
2022-01-18,Face Serum,NY,11,47,75.0,90.0,55.0
2022-01-18,Face Serum,FL,8,135,75.0,90.0,55.0
2022-01-18,Face Serum,IL,9,103,75.0,90.0,55.0
2022-01-18,Cleanser,CA,15,157,25.0,35.0,18.0
2022-01-18,Cleanser,TX,20,88,25.0,35.0,18.0
2022-01-18,Cleanser,NY,16,141,25.0,35.0,18.0
2022-01-18,Cleanser,FL,16,166,25.0,35.0,18.0
2022-01-18,Cleanser,IL,19,306,25.0,35.0,18.0
2022-01-19,Sunscreen,CA,38,123,35.0,45.0,25.0
2022-01-19,Sunscreen,TX,28,217,35.0,45.0,25.0
2022-01-19,Sunscreen,NY,11,153,35.0,45.0,25.0
2022-01-19,Sunscreen,FL,36,477,35.0,45.0,25.0
2022-01-19,Sunscreen,IL,10,185,35.0,45.0,25.0
2022-01-19,Moisturizer,CA,29,321,50.0,60.0,35.0
2022-01-19,Moisturizer,TX,28,362,50.0,60.0,35.0
2022-01-19,Moisturizer,NY,49,229,50.0,60.0,35.0
2022-01-19,Moisturizer,FL,18,207,50.0,60.0,35.0
2022-01-19,Moisturizer,IL,49,127,50.0,60.0,35.0
2022-01-19,Toner,CA,12,136,30.0,40.0,20.0
2022-01-19,Toner,TX,9,172,30.0,40.0,20.0
2022-01-19,Toner,NY,13,95,30.0,40.0,20.0
2022-01-19,Toner,FL,12,193,30.0,40.0,20.0
2022-01-19,Toner,IL,16,101,30.0,40.0,20.0
2022-01-19,Face Serum,CA,11,78,75.0,90.0,55.0
2022-01-19,Face Serum,TX,10,112,75.0,90.0,55.0
2022-01-19,Face Serum,NY,13,184,75.0,90.0,55.0
2022-01-19,Face Serum,FL,11,124,75.0,90.0,55.0
2022-01-19,Face Serum,IL,12,91,75.0,90.0,55.0
2022-01-19,Cleanser,CA,17,140,25.0,35.0,18.0
2022-01-19,Cleanser,TX,19,69,25.0,35.0,18.0
2022-01-19,Cleanser,NY,16,125,25.0,35.0,18.0
2022-01-19,Cleanser,FL,18,148,25.0,35.0,18.0
2022-01-19,Cleanser,IL,21,285,25.0,35.0,18.0
2022-01-20,Sunscreen,CA,29,494,35.0,45.0,25.0
2022-01-20,Sunscreen,TX,28,189,35.0,45.0,25.0
2022-01-20,Sunscreen,NY,11,142,35.0,45.0,25.0
2022-01-20,Sunscreen,FL,44,433,35.0,45.0,25.0
2022-01-20,Sunscreen,IL,12,173,35.0,45.0,25.0
2022-01-20,Moisturizer,CA,31,290,50.0,60.0,35.0
2022-01-20,Moisturizer,TX,31,331,50.0,60.0,35.0
2022-01-20,Moisturizer,NY,48,181,50.0,60.0,35.0
2022-01-20,Moisturizer,FL,18,189,50.0,60.0,35.0
2022-01-20,Moisturizer,IL,63,364,50.0,60.0,35.0
2022-01-20,Toner,CA,14,122,30.0,40.0,20.0
2022-01-20,Toner,TX,11,161,30.0,40.0,20.0
2022-01-20,Toner,NY,16,79,30.0,40.0,20.0
2022-01-20,Toner,FL,10,183,30.0,40.0,20.0
2022-01-20,Toner,IL,13,88,30.0,40.0,20.0
2022-01-20,Face Serum,CA,13,65,75.0,90.0,55.0
2022-01-20,Face Serum,TX,12,100,75.0,90.0,55.0
2022-01-20,Face Serum,NY,12,172,75.0,90.0,55.0
2022-01-20,Face Serum,FL,9,115,75.0,90.0,55.0
2022-01-20,Face Serum,IL,10,81,75.0,90.0,55.0
2022-01-20,Cleanser,CA,17,123,25.0,35.0,18.0
2022-01-20,Cleanser,TX,21,298,25.0,35.0,18.0
2022-01-20,Cleanser,NY,18,107,25.0,35.0,18.0
2022-01-20,Cleanser,FL,18,130,25.0,35.0,18.0
2022-01-20,Cleanser,IL,22,263,25.0,35.0,18.0
2022-01-21,Sunscreen,CA,37,457,35.0,45.0,24.91
2022-01-21,Sunscreen,TX,31,158,35.0,45.0,24.91
2022-01-21,Sunscreen,NY,14,128,35.0,45.0,24.91
2022-01-21,Sunscreen,FL,40,393,35.0,45.0,24.91
2022-01-21,Sunscreen,IL,11,162,35.0,45.0,24.91
2022-01-21,Moisturizer,CA,30,260,50.0,60.0,35.24
2022-01-21,Moisturizer,TX,29,302,50.0,60.0,35.24
2022-01-21,Moisturizer,NY,54,127,50.0,60.0,35.24
2022-01-21,Moisturizer,FL,18,171,50.0,60.0,35.24
2022-01-21,Moisturizer,IL,61,303,50.0,60.0,35.24
2022-01-21,Toner,CA,13,109,30.0,40.0,20.22
2022-01-21,Toner,TX,11,150,30.0,40.0,20.22
2022-01-21,Toner,NY,17,62,30.0,40.0,20.22
2022-01-21,Toner,FL,8,175,30.0,40.0,20.22
2022-01-21,Toner,IL,15,73,30.0,40.0,20.22
2022-01-21,Face Serum,CA,12,53,75.0,90.0,55.24
2022-01-21,Face Serum,TX,11,89,75.0,90.0,55.24
2022-01-21,Face Serum,NY,12,160,75.0,90.0,55.24
2022-01-21,Face Serum,FL,9,106,75.0,90.0,55.24
2022-01-21,Face Serum,IL,10,71,75.0,90.0,55.24
2022-01-21,Cleanser,CA,19,104,25.0,35.0,18.02
2022-01-21,Cleanser,TX,22,276,25.0,35.0,18.02
2022-01-21,Cleanser,NY,20,87,25.0,35.0,18.02
2022-01-21,Cleanser,FL,21,109,25.0,35.0,18.02
2022-01-21,Cleanser,IL,28,235,25.0,35.0,18.02
2022-01-22,Sunscreen,CA,45,412,35.0,45.0,25.0
2022-01-22,Sunscreen,TX,34,124,35.0,45.0,25.0
2022-01-22,Sunscreen,NY,20,108,35.0,45.0,25.0
2022-01-22,Sunscreen,FL,38,355,35.0,45.0,25.0
2022-01-22,Sunscreen,IL,12,150,35.0,45.0,25.0
2022-01-22,Moisturizer,CA,39,221,50.0,60.0,35.0
2022-01-22,Moisturizer,TX,34,268,50.0,60.0,35.0
2022-01-22,Moisturizer,NY,62,365,50.0,60.0,35.0
2022-01-22,Moisturizer,FL,29,142,50.0,60.0,35.0
2022-01-22,Moisturizer,IL,67,236,50.0,60.0,35.0
2022-01-22,Toner,CA,17,92,30.0,40.0,20.0
2022-01-22,Toner,TX,14,136,30.0,40.0,20.0
2022-01-22,Toner,NY,21,241,30.0,40.0,20.0
2022-01-22,Toner,FL,13,162,30.0,40.0,20.0
2022-01-22,Toner,IL,18,55,30.0,40.0,20.0
2022-01-22,Face Serum,CA,16,187,75.0,90.0,55.0
2022-01-22,Face Serum,TX,14,75,75.0,90.0,55.0
2022-01-22,Face Serum,NY,13,147,75.0,90.0,55.0
2022-01-22,Face Serum,FL,12,94,75.0,90.0,55.0
2022-01-22,Face Serum,IL,13,58,75.0,90.0,55.0
2022-01-22,Cleanser,CA,25,79,25.0,35.0,18.0
2022-01-22,Cleanser,TX,27,249,25.0,35.0,18.0
2022-01-22,Cleanser,NY,29,308,25.0,35.0,18.0
2022-01-22,Cleanser,FL,21,88,25.0,35.0,18.0
2022-01-22,Cleanser,IL,23,212,25.0,35.0,18.0
2022-01-23,Sunscreen,CA,42,370,35.0,45.0,25.0
2022-01-23,Sunscreen,TX,31,493,35.0,45.0,25.0
2022-01-23,Sunscreen,NY,12,496,35.0,45.0,25.0
2022-01-23,Sunscreen,FL,43,312,35.0,45.0,25.0
2022-01-23,Sunscreen,IL,12,138,35.0,45.0,25.0
2022-01-23,Moisturizer,CA,38,183,50.0,60.0,35.0
2022-01-23,Moisturizer,TX,34,234,50.0,60.0,35.0
2022-01-23,Moisturizer,NY,55,310,50.0,60.0,35.0
2022-01-23,Moisturizer,FL,21,121,50.0,60.0,35.0
2022-01-23,Moisturizer,IL,65,171,50.0,60.0,35.0
2022-01-23,Toner,CA,16,76,30.0,40.0,20.0
2022-01-23,Toner,TX,15,121,30.0,40.0,20.0
2022-01-23,Toner,NY,17,224,30.0,40.0,20.0
2022-01-23,Toner,FL,12,150,30.0,40.0,20.0
2022-01-23,Toner,IL,18,237,30.0,40.0,20.0
2022-01-23,Face Serum,CA,15,172,75.0,90.0,55.0
2022-01-23,Face Serum,TX,13,62,75.0,90.0,55.0
2022-01-23,Face Serum,NY,16,131,75.0,90.0,55.0
2022-01-23,Face Serum,FL,10,84,75.0,90.0,55.0
2022-01-23,Face Serum,IL,13,45,75.0,90.0,55.0
2022-01-23,Cleanser,CA,19,310,25.0,35.0,18.0
2022-01-23,Cleanser,TX,23,226,25.0,35.0,18.0
2022-01-23,Cleanser,NY,27,281,25.0,35.0,18.0
2022-01-23,Cleanser,FL,22,66,25.0,35.0,18.0
2022-01-23,Cleanser,IL,27,185,25.0,35.0,18.0
2022-01-24,Sunscreen,CA,31,339,35.0,45.0,25.0
2022-01-24,Sunscreen,TX,29,464,35.0,45.0,25.0
2022-01-24,Sunscreen,NY,10,486,35.0,45.0,25.0
2022-01-24,Sunscreen,FL,31,281,35.0,45.0,25.0
2022-01-24,Sunscreen,IL,9,129,35.0,45.0,25.0
2022-01-24,Moisturizer,CA,29,154,50.0,60.0,35.0
2022-01-24,Moisturizer,TX,26,208,50.0,60.0,35.0
2022-01-24,Moisturizer,NY,47,263,50.0,60.0,35.0
2022-01-24,Moisturizer,FL,19,102,50.0,60.0,35.0
2022-01-24,Moisturizer,IL,39,132,50.0,60.0,35.0
2022-01-24,Toner,CA,12,64,30.0,40.0,20.0
2022-01-24,Toner,TX,9,112,30.0,40.0,20.0
2022-01-24,Toner,NY,13,211,30.0,40.0,20.0
2022-01-24,Toner,FL,9,141,30.0,40.0,20.0
2022-01-24,Toner,IL,14,223,30.0,40.0,20.0
2022-01-24,Face Serum,CA,9,163,75.0,90.0,55.0
2022-01-24,Face Serum,TX,6,56,75.0,90.0,55.0
2022-01-24,Face Serum,NY,12,119,75.0,90.0,55.0
2022-01-24,Face Serum,FL,10,74,75.0,90.0,55.0
2022-01-24,Face Serum,IL,9,186,75.0,90.0,55.0
2022-01-24,Cleanser,CA,16,294,25.0,35.0,18.0
2022-01-24,Cleanser,TX,22,204,25.0,35.0,18.0
2022-01-24,Cleanser,NY,18,263,25.0,35.0,18.0
2022-01-24,Cleanser,FL,16,300,25.0,35.0,18.0
2022-01-24,Cleanser,IL,21,164,25.0,35.0,18.0
2022-01-25,Sunscreen,CA,31,308,35.0,45.0,25.0
2022-01-25,Sunscreen,TX,24,440,35.0,45.0,25.0
2022-01-25,Sunscreen,NY,10,476,35.0,45.0,25.0
2022-01-25,Sunscreen,FL,40,241,35.0,45.0,25.0
2022-01-25,Sunscreen,IL,10,119,35.0,45.0,25.0
2022-01-25,Moisturizer,CA,28,126,50.0,60.0,35.0
2022-01-25,Moisturizer,TX,24,184,50.0,60.0,35.0
2022-01-25,Moisturizer,NY,47,216,50.0,60.0,35.0
2022-01-25,Moisturizer,FL,23,379,50.0,60.0,35.0
2022-01-25,Moisturizer,IL,52,380,50.0,60.0,35.0
2022-01-25,Toner,CA,11,53,30.0,40.0,20.0
2022-01-25,Toner,TX,11,101,30.0,40.0,20.0
2022-01-25,Toner,NY,16,195,30.0,40.0,20.0
2022-01-25,Toner,FL,9,132,30.0,40.0,20.0
2022-01-25,Toner,IL,14,209,30.0,40.0,20.0
2022-01-25,Face Serum,CA,8,155,75.0,90.0,55.0
2022-01-25,Face Serum,TX,9,47,75.0,90.0,55.0
2022-01-25,Face Serum,NY,13,106,75.0,90.0,55.0
2022-01-25,Face Serum,FL,9,65,75.0,90.0,55.0
2022-01-25,Face Serum,IL,9,177,75.0,90.0,55.0
2022-01-25,Cleanser,CA,14,280,25.0,35.0,18.0
2022-01-25,Cleanser,TX,19,185,25.0,35.0,18.0
2022-01-25,Cleanser,NY,16,247,25.0,35.0,18.0
2022-01-25,Cleanser,FL,16,284,25.0,35.0,18.0
2022-01-25,Cleanser,IL,22,142,25.0,35.0,18.0
2022-01-26,Sunscreen,CA,28,280,35.0,45.0,25.0
2022-01-26,Sunscreen,TX,31,409,35.0,45.0,25.0
2022-01-26,Sunscreen,NY,12,464,35.0,45.0,25.0
2022-01-26,Sunscreen,FL,39,202,35.0,45.0,25.0
2022-01-26,Sunscreen,IL,8,111,35.0,45.0,25.0
2022-01-26,Moisturizer,CA,26,100,50.0,60.0,35.0
2022-01-26,Moisturizer,TX,27,157,50.0,60.0,35.0
2022-01-26,Moisturizer,NY,42,174,50.0,60.0,35.0
2022-01-26,Moisturizer,FL,19,360,50.0,60.0,35.0
2022-01-26,Moisturizer,IL,52,328,50.0,60.0,35.0
2022-01-26,Toner,CA,13,240,30.0,40.0,20.0
2022-01-26,Toner,TX,11,90,30.0,40.0,20.0
2022-01-26,Toner,NY,15,180,30.0,40.0,20.0
2022-01-26,Toner,FL,9,123,30.0,40.0,20.0
2022-01-26,Toner,IL,15,194,30.0,40.0,20.0
2022-01-26,Face Serum,CA,11,144,75.0,90.0,55.0
2022-01-26,Face Serum,TX,10,187,75.0,90.0,55.0
2022-01-26,Face Serum,NY,16,90,75.0,90.0,55.0
2022-01-26,Face Serum,FL,8,57,75.0,90.0,55.0
2022-01-26,Face Serum,IL,12,165,75.0,90.0,55.0
2022-01-26,Cleanser,CA,13,267,25.0,35.0,18.0
2022-01-26,Cleanser,TX,17,168,25.0,35.0,18.0
2022-01-26,Cleanser,NY,17,230,25.0,35.0,18.0
2022-01-26,Cleanser,FL,15,269,25.0,35.0,18.0
2022-01-26,Cleanser,IL,23,119,25.0,35.0,18.0
2022-01-27,Sunscreen,CA,35,245,35.0,45.0,25.0
2022-01-27,Sunscreen,TX,29,380,35.0,45.0,25.0
2022-01-27,Sunscreen,NY,13,451,35.0,45.0,25.0
2022-01-27,Sunscreen,FL,39,163,35.0,45.0,25.0
2022-01-27,Sunscreen,IL,12,499,35.0,45.0,25.0
2022-01-27,Moisturizer,CA,27,373,50.0,60.0,35.0
2022-01-27,Moisturizer,TX,26,131,50.0,60.0,35.0
2022-01-27,Moisturizer,NY,48,126,50.0,60.0,35.0
2022-01-27,Moisturizer,FL,21,339,50.0,60.0,35.0
2022-01-27,Moisturizer,IL,51,277,50.0,60.0,35.0
2022-01-27,Toner,CA,13,227,30.0,40.0,20.0
2022-01-27,Toner,TX,12,78,30.0,40.0,20.0
2022-01-27,Toner,NY,15,165,30.0,40.0,20.0
2022-01-27,Toner,FL,10,113,30.0,40.0,20.0
2022-01-27,Toner,IL,15,179,30.0,40.0,20.0
2022-01-27,Face Serum,CA,12,132,75.0,90.0,55.0
2022-01-27,Face Serum,TX,10,177,75.0,90.0,55.0
2022-01-27,Face Serum,NY,12,78,75.0,90.0,55.0
2022-01-27,Face Serum,FL,9,48,75.0,90.0,55.0
2022-01-27,Face Serum,IL,11,154,75.0,90.0,55.0
2022-01-27,Cleanser,CA,20,247,25.0,35.0,18.0
2022-01-27,Cleanser,TX,20,148,25.0,35.0,18.0
2022-01-27,Cleanser,NY,21,209,25.0,35.0,18.0
2022-01-27,Cleanser,FL,19,250,25.0,35.0,18.0
2022-01-27,Cleanser,IL,28,91,25.0,35.0,18.0
2022-01-28,Sunscreen,CA,32,213,35.0,45.0,24.7
2022-01-28,Sunscreen,TX,33,347,35.0,45.0,24.7
2022-01-28,Sunscreen,NY,13,438,35.0,45.0,24.7
2022-01-28,Sunscreen,FL,40,123,35.0,45.0,24.7
2022-01-28,Sunscreen,IL,10,489,35.0,45.0,24.7
2022-01-28,Moisturizer,CA,28,345,50.0,60.0,34.89
2022-01-28,Moisturizer,TX,26,105,50.0,60.0,34.89
2022-01-28,Moisturizer,NY,57,369,50.0,60.0,34.89
2022-01-28,Moisturizer,FL,17,322,50.0,60.0,34.89
2022-01-28,Moisturizer,IL,62,215,50.0,60.0,34.89
2022-01-28,Toner,CA,12,215,30.0,40.0,19.93
2022-01-28,Toner,TX,10,68,30.0,40.0,19.93
2022-01-28,Toner,NY,20,145,30.0,40.0,19.93
2022-01-28,Toner,FL,12,101,30.0,40.0,19.93
2022-01-28,Toner,IL,15,164,30.0,40.0,19.93
2022-01-28,Face Serum,CA,14,118,75.0,90.0,55.58
2022-01-28,Face Serum,TX,10,167,75.0,90.0,55.58
2022-01-28,Face Serum,NY,14,64,75.0,90.0,55.58
2022-01-28,Face Serum,FL,11,187,75.0,90.0,55.58
2022-01-28,Face Serum,IL,14,140,75.0,90.0,55.58
2022-01-28,Cleanser,CA,21,226,25.0,35.0,17.83
2022-01-28,Cleanser,TX,24,124,25.0,35.0,17.83
2022-01-28,Cleanser,NY,21,188,25.0,35.0,17.83
2022-01-28,Cleanser,FL,19,231,25.0,35.0,17.83
2022-01-28,Cleanser,IL,26,65,25.0,35.0,17.83
2022-01-29,Sunscreen,CA,39,174,35.0,45.0,25.0
2022-01-29,Sunscreen,TX,34,313,35.0,45.0,25.0
2022-01-29,Sunscreen,NY,16,422,35.0,45.0,25.0
2022-01-29,Sunscreen,FL,42,481,35.0,45.0,25.0
2022-01-29,Sunscreen,IL,14,475,35.0,45.0,25.0
2022-01-29,Moisturizer,CA,32,313,50.0,60.0,35.0
2022-01-29,Moisturizer,TX,37,368,50.0,60.0,35.0
2022-01-29,Moisturizer,NY,62,307,50.0,60.0,35.0
2022-01-29,Moisturizer,FL,26,296,50.0,60.0,35.0
2022-01-29,Moisturizer,IL,75,140,50.0,60.0,35.0
2022-01-29,Toner,CA,20,195,30.0,40.0,20.0
2022-01-29,Toner,TX,17,51,30.0,40.0,20.0
2022-01-29,Toner,NY,16,129,30.0,40.0,20.0
2022-01-29,Toner,FL,12,89,30.0,40.0,20.0
2022-01-29,Toner,IL,17,147,30.0,40.0,20.0
2022-01-29,Face Serum,CA,15,103,75.0,90.0,55.0
2022-01-29,Face Serum,TX,13,154,75.0,90.0,55.0
2022-01-29,Face Serum,NY,16,48,75.0,90.0,55.0
2022-01-29,Face Serum,FL,11,176,75.0,90.0,55.0
2022-01-29,Face Serum,IL,12,128,75.0,90.0,55.0
2022-01-29,Cleanser,CA,21,205,25.0,35.0,18.0
2022-01-29,Cleanser,TX,24,100,25.0,35.0,18.0
2022-01-29,Cleanser,NY,23,165,25.0,35.0,18.0
2022-01-29,Cleanser,FL,20,211,25.0,35.0,18.0
2022-01-29,Cleanser,IL,27,288,25.0,35.0,18.0
2022-01-30,Sunscreen,CA,42,132,35.0,45.6,25.0
2022-01-30,Sunscreen,TX,41,272,35.0,45.6,25.0
2022-01-30,Sunscreen,NY,14,408,35.0,45.6,25.0
2022-01-30,Sunscreen,FL,43,438,35.0,45.6,25.0
2022-01-30,Sunscreen,IL,13,462,35.0,45.6,25.0
2022-01-30,Moisturizer,CA,33,280,50.0,56.58,35.0
2022-01-30,Moisturizer,TX,32,336,50.0,56.58,35.0
2022-01-30,Moisturizer,NY,69,238,50.0,56.58,35.0
2022-01-30,Moisturizer,FL,23,273,50.0,56.58,35.0
2022-01-30,Moisturizer,IL,70,370,50.0,56.58,35.0
2022-01-30,Toner,CA,14,181,30.0,36.85,20.0
2022-01-30,Toner,TX,14,237,30.0,36.85,20.0
2022-01-30,Toner,NY,18,111,30.0,36.85,20.0
2022-01-30,Toner,FL,15,74,30.0,36.85,20.0
2022-01-30,Toner,IL,17,130,30.0,36.85,20.0
2022-01-30,Face Serum,CA,15,88,75.0,88.83,55.0
2022-01-30,Face Serum,TX,11,143,75.0,88.83,55.0
2022-01-30,Face Serum,NY,17,181,75.0,88.83,55.0
2022-01-30,Face Serum,FL,11,165,75.0,88.83,55.0
2022-01-30,Face Serum,IL,13,115,75.0,88.83,55.0
2022-01-30,Cleanser,CA,18,187,25.0,34.03,18.0
2022-01-30,Cleanser,TX,22,78,25.0,34.03,18.0
2022-01-30,Cleanser,NY,23,142,25.0,34.03,18.0
2022-01-30,Cleanser,FL,23,188,25.0,34.03,18.0
2022-01-30,Cleanser,IL,28,260,25.0,34.03,18.0
2022-01-31,Sunscreen,CA,31,101,35.0,45.0,25.0
2022-01-31,Sunscreen,TX,27,245,35.0,45.0,25.0
2022-01-31,Sunscreen,NY,12,396,35.0,45.0,25.0
2022-01-31,Sunscreen,FL,35,403,35.0,45.0,25.0
2022-01-31,Sunscreen,IL,9,453,35.0,45.0,25.0
2022-01-31,Moisturizer,CA,28,252,50.0,60.0,35.0
2022-01-31,Moisturizer,TX,20,316,50.0,60.0,35.0
2022-01-31,Moisturizer,NY,41,197,50.0,60.0,35.0
2022-01-31,Moisturizer,FL,19,254,50.0,60.0,35.0
2022-01-31,Moisturizer,IL,48,322,50.0,60.0,35.0
2022-01-31,Toner,CA,12,169,30.0,40.0,20.0
2022-01-31,Toner,TX,10,227,30.0,40.0,20.0
2022-01-31,Toner,NY,15,96,30.0,40.0,20.0
2022-01-31,Toner,FL,9,65,30.0,40.0,20.0
2022-01-31,Toner,IL,12,118,30.0,40.0,20.0
2022-01-31,Face Serum,CA,11,77,75.0,90.0,55.0
2022-01-31,Face Serum,TX,7,136,75.0,90.0,55.0
2022-01-31,Face Serum,NY,12,169,75.0,90.0,55.0
2022-01-31,Face Serum,FL,7,158,75.0,90.0,55.0
2022-01-31,Face Serum,IL,10,105,75.0,90.0,55.0
2022-01-31,Cleanser,CA,15,172,25.0,35.0,18.0
2022-01-31,Cleanser,TX,19,309,25.0,35.0,18.0
2022-01-31,Cleanser,NY,18,124,25.0,35.0,18.0
2022-01-31,Cleanser,FL,13,175,25.0,35.0,18.0
2022-01-31,Cleanser,IL,19,241,25.0,35.0,18.0
2022-02-01,Sunscreen,CA,33,468,35.26,45.0,25.0
2022-02-01,Sunscreen,TX,28,217,35.26,45.0,25.0
2022-02-01,Sunscreen,NY,13,383,35.26,45.0,25.0
2022-02-01,Sunscreen,FL,34,369,35.26,45.0,25.0
2022-02-01,Sunscreen,IL,11,442,35.26,45.0,25.0
2022-02-01,Moisturizer,CA,31,221,51.32,60.0,35.0
2022-02-01,Moisturizer,TX,23,293,51.32,60.0,35.0
2022-02-01,Moisturizer,NY,41,156,51.32,60.0,35.0
2022-02-01,Moisturizer,FL,14,240,51.32,60.0,35.0
2022-02-01,Moisturizer,IL,54,268,51.32,60.0,35.0
2022-02-01,Toner,CA,12,157,30.87,40.0,20.0
2022-02-01,Toner,TX,10,217,30.87,40.0,20.0
2022-02-01,Toner,NY,16,80,30.87,40.0,20.0
2022-02-01,Toner,FL,11,54,30.87,40.0,20.0
2022-02-01,Toner,IL,12,106,30.87,40.0,20.0
2022-02-01,Face Serum,CA,10,67,73.82,90.0,55.0
2022-02-01,Face Serum,TX,8,128,73.82,90.0,55.0
2022-02-01,Face Serum,NY,11,158,73.82,90.0,55.0
2022-02-01,Face Serum,FL,7,151,73.82,90.0,55.0
2022-02-01,Face Serum,IL,8,97,73.82,90.0,55.0
2022-02-01,Cleanser,CA,15,157,25.27,35.0,18.0
2022-02-01,Cleanser,TX,22,287,25.27,35.0,18.0
2022-02-01,Cleanser,NY,18,106,25.27,35.0,18.0
2022-02-01,Cleanser,FL,17,158,25.27,35.0,18.0
2022-02-01,Cleanser,IL,23,218,25.27,35.0,18.0
2022-02-02,Sunscreen,CA,28,440,35.0,45.0,25.0
2022-02-02,Sunscreen,TX,29,188,35.0,45.0,25.0
2022-02-02,Sunscreen,NY,12,371,35.0,45.0,25.0
2022-02-02,Sunscreen,FL,37,332,35.0,45.0,25.0
2022-02-02,Sunscreen,IL,11,431,35.0,45.0,25.0
2022-02-02,Moisturizer,CA,36,185,50.0,60.0,35.0
2022-02-02,Moisturizer,TX,24,269,50.0,60.0,35.0
2022-02-02,Moisturizer,NY,43,113,50.0,60.0,35.0
2022-02-02,Moisturizer,FL,18,222,50.0,60.0,35.0
2022-02-02,Moisturizer,IL,49,219,50.0,60.0,35.0
2022-02-02,Toner,CA,12,145,30.0,40.0,20.0
2022-02-02,Toner,TX,13,204,30.0,40.0,20.0
2022-02-02,Toner,NY,17,63,30.0,40.0,20.0
2022-02-02,Toner,FL,10,244,30.0,40.0,20.0
2022-02-02,Toner,IL,13,93,30.0,40.0,20.0
2022-02-02,Face Serum,CA,12,55,75.0,90.0,55.0
2022-02-02,Face Serum,TX,9,119,75.0,90.0,55.0
2022-02-02,Face Serum,NY,14,144,75.0,90.0,55.0
2022-02-02,Face Serum,FL,9,142,75.0,90.0,55.0
2022-02-02,Face Serum,IL,9,88,75.0,90.0,55.0
2022-02-02,Cleanser,CA,20,137,25.0,35.0,18.0
2022-02-02,Cleanser,TX,25,262,25.0,35.0,18.0
2022-02-02,Cleanser,NY,18,88,25.0,35.0,18.0
2022-02-02,Cleanser,FL,17,141,25.0,35.0,18.0
2022-02-02,Cleanser,IL,24,194,25.0,35.0,18.0
2022-02-03,Sunscreen,CA,35,405,35.0,45.0,25.0
2022-02-03,Sunscreen,TX,32,156,35.0,45.0,25.0
2022-02-03,Sunscreen,NY,15,356,35.0,45.0,25.0
2022-02-03,Sunscreen,FL,37,295,35.0,45.0,25.0
2022-02-03,Sunscreen,IL,10,421,35.0,45.0,25.0
2022-02-03,Moisturizer,CA,26,159,50.0,60.0,35.0
2022-02-03,Moisturizer,TX,25,244,50.0,60.0,35.0
2022-02-03,Moisturizer,NY,48,365,50.0,60.0,35.0
2022-02-03,Moisturizer,FL,24,198,50.0,60.0,35.0
2022-02-03,Moisturizer,IL,52,167,50.0,60.0,35.0
2022-02-03,Toner,CA,14,131,30.0,40.0,20.0
2022-02-03,Toner,TX,12,192,30.0,40.0,20.0
2022-02-03,Toner,NY,18,245,30.0,40.0,20.0
2022-02-03,Toner,FL,14,230,30.0,40.0,20.0
2022-02-03,Toner,IL,14,79,30.0,40.0,20.0
2022-02-03,Face Serum,CA,11,44,75.0,90.0,55.0
2022-02-03,Face Serum,TX,11,108,75.0,90.0,55.0
2022-02-03,Face Serum,NY,15,129,75.0,90.0,55.0
2022-02-03,Face Serum,FL,11,131,75.0,90.0,55.0
2022-02-03,Face Serum,IL,12,76,75.0,90.0,55.0
2022-02-03,Cleanser,CA,18,119,25.0,35.0,18.0
2022-02-03,Cleanser,TX,24,238,25.0,35.0,18.0
2022-02-03,Cleanser,NY,23,65,25.0,35.0,18.0
2022-02-03,Cleanser,FL,20,121,25.0,35.0,18.0
2022-02-03,Cleanser,IL,25,169,25.0,35.0,18.0
2022-02-04,Sunscreen,CA,39,366,35.0,45.0,25.0
2022-02-04,Sunscreen,TX,35,121,35.0,45.0,25.0
2022-02-04,Sunscreen,NY,15,341,35.0,45.0,25.0
2022-02-04,Sunscreen,FL,42,253,35.0,45.0,25.0
2022-02-04,Sunscreen,IL,11,410,35.0,45.0,25.0
2022-02-04,Moisturizer,CA,33,126,50.0,60.0,35.0
2022-02-04,Moisturizer,TX,32,212,50.0,60.0,35.0
2022-02-04,Moisturizer,NY,46,319,50.0,60.0,35.0
2022-02-04,Moisturizer,FL,22,176,50.0,60.0,35.0
2022-02-04,Moisturizer,IL,55,112,50.0,60.0,35.0
2022-02-04,Toner,CA,14,117,30.0,40.0,20.0
2022-02-04,Toner,TX,14,178,30.0,40.0,20.0
2022-02-04,Toner,NY,17,228,30.0,40.0,20.0
2022-02-04,Toner,FL,11,219,30.0,40.0,20.0
2022-02-04,Toner,IL,13,66,30.0,40.0,20.0
2022-02-04,Face Serum,CA,13,181,75.0,90.0,55.0
2022-02-04,Face Serum,TX,11,97,75.0,90.0,55.0
2022-02-04,Face Serum,NY,18,111,75.0,90.0,55.0
2022-02-04,Face Serum,FL,9,122,75.0,90.0,55.0
